player,t_year,loss,win,wlr,rank
Claudio Panatta,1984,21,10,0.3225806451612903,93.0
Claudio Panatta,1985,15,17,0.53125,120.0
Claudio Panatta,1985,15,17,0.53125,102.0
Claudio Panatta,1985,15,17,0.53125,97.0
Claudio Panatta,1985,15,17,0.53125,81.0
Claudio Panatta,1985,15,17,0.53125,59.0
Claudio Panatta,1985,15,17,0.53125,91.0
Claudio Panatta,1985,15,17,0.53125,88.0
Claudio Panatta,1985,15,17,0.53125,130.0
Claudio Panatta,1986,17,9,0.34615384615384615,152.0
Claudio Panatta,1986,17,9,0.34615384615384615,147.0
Claudio Panatta,1986,17,9,0.34615384615384615,187.0
Claudio Panatta,1986,17,9,0.34615384615384615,95.0
Claudio Panatta,1986,17,9,0.34615384615384615,219.0
Claudio Panatta,1986,17,9,0.34615384615384615,92.0
Claudio Panatta,1987,15,8,0.34782608695652173,131.0
Claudio Panatta,1987,15,8,0.34782608695652173,129.0
Claudio Panatta,1987,15,8,0.34782608695652173,171.0
Claudio Panatta,1987,15,8,0.34782608695652173,154.0
Claudio Panatta,1987,15,8,0.34782608695652173,219.0
Claudio Panatta,1987,15,8,0.34782608695652173,189.0
Claudio Panatta,1987,15,8,0.34782608695652173,202.0
Claudio Panatta,1988,6,7,0.5384615384615384,253.0
Claudio Panatta,1988,6,7,0.5384615384615384,183.0
Claudio Panatta,1989,9,1,0.1,158.0
Claudio Pistolesi,1985,3,4,0.5714285714285714,592.0
Claudio Pistolesi,1985,3,4,0.5714285714285714,369.0
Claudio Pistolesi,1986,12,7,0.3684210526315789,171.0
Claudio Pistolesi,1986,12,7,0.3684210526315789,181.0
Claudio Pistolesi,1986,12,7,0.3684210526315789,157.0
Claudio Pistolesi,1986,12,7,0.3684210526315789,165.0
Claudio Pistolesi,1986,12,7,0.3684210526315789,175.0
Claudio Pistolesi,1986,12,7,0.3684210526315789,170.0
Claudio Pistolesi,1987,13,12,0.48,150.0
Claudio Pistolesi,1987,13,12,0.48,113.0
Claudio Pistolesi,1987,13,12,0.48,93.0
Claudio Pistolesi,1987,13,12,0.48,91.0
Claudio Pistolesi,1987,13,12,0.48,112.0
Claudio Pistolesi,1987,13,12,0.48,175.0
Claudio Pistolesi,1988,16,12,0.42857142857142855,116.0
Claudio Pistolesi,1988,16,12,0.42857142857142855,106.0
Claudio Pistolesi,1988,16,12,0.42857142857142855,82.0
Claudio Pistolesi,1988,16,12,0.42857142857142855,83.0
Claudio Pistolesi,1988,16,12,0.42857142857142855,103.0
Claudio Pistolesi,1988,16,12,0.42857142857142855,97.0
Claudio Pistolesi,1988,16,12,0.42857142857142855,104.0
Claudio Pistolesi,1988,16,12,0.42857142857142855,111.0
Claudio Pistolesi,1988,16,12,0.42857142857142855,154.0
Claudio Pistolesi,1989,11,12,0.5217391304347826,128.0
Claudio Pistolesi,1989,11,12,0.5217391304347826,127.0
Claudio Pistolesi,1989,11,12,0.5217391304347826,131.0
Claudio Pistolesi,1989,11,12,0.5217391304347826,101.0
Claudio Pistolesi,1989,11,12,0.5217391304347826,134.0
Claudio Pistolesi,1989,11,12,0.5217391304347826,164.0
Claudio Pistolesi,1989,11,12,0.5217391304347826,165.0
Claudio Pistolesi,1990,19,8,0.2962962962962963,106.0
Claudio Pistolesi,1990,19,8,0.2962962962962963,116.0
Claudio Pistolesi,1990,19,8,0.2962962962962963,127.0
Claudio Pistolesi,1990,19,8,0.2962962962962963,134.0
Claudio Pistolesi,1990,19,8,0.2962962962962963,129.0
Claudio Pistolesi,1990,19,8,0.2962962962962963,130.0
Claudio Pistolesi,1990,19,8,0.2962962962962963,123.0
Claudio Pistolesi,1991,12,7,0.3684210526315789,134.0
Claudio Pistolesi,1991,12,7,0.3684210526315789,111.0
Claudio Pistolesi,1991,12,7,0.3684210526315789,91.0
Claudio Pistolesi,1991,12,7,0.3684210526315789,110.0
Claudio Pistolesi,1991,12,7,0.3684210526315789,115.0
Claudio Pistolesi,1992,15,9,0.375,91.0
Claudio Pistolesi,1992,15,9,0.375,107.0
Claudio Pistolesi,1992,15,9,0.375,110.0
Claudio Pistolesi,1992,15,9,0.375,96.0
Claudio Pistolesi,1992,15,9,0.375,89.0
Claudio Pistolesi,1992,15,9,0.375,93.0
Claudio Pistolesi,1992,15,9,0.375,122.0
Claudio Pistolesi,1993,7,6,0.46153846153846156,169.0
Claudio Pistolesi,1993,7,6,0.46153846153846156,175.0
Claudio Pistolesi,1993,7,6,0.46153846153846156,152.0
Clay Iles,1968,2,1,0.3333333333333333,
Clay Iles,1973,1,1,0.5,
Clay Thompson,2014,1,0,0.0,
Clemens Trimmel,1995,1,0,0.0,
Clemens Trimmel,1996,1,0,0.0,
Clemens Trimmel,1997,1,1,0.5,603.0
Clemens Trimmel,1998,1,0,0.0,
Clemens Trimmel,2000,2,0,0.0,
Clement Morel,2008,0,1,1.0,523.0
Clement Morel,2009,1,0,0.0,
Clement Ngoran,1986,2,0,0.0,
Clement Ngoran,1988,1,4,0.8,
Clement Ngoran,1990,0,4,1.0,482.0
Clement Ngoran,1990,0,4,1.0,486.0
Clement Ngoran,1991,2,6,0.75,258.0
Clement Ngoran,1991,2,6,0.75,317.0
Clement Ngoran,1991,2,6,0.75,312.0
Clement Ngoran,1991,2,6,0.75,261.0
Clement Ngoran,1992,1,1,0.5,346.0
Clement Ngoran,1995,1,0,0.0,
Clement Ngoran,1996,3,1,0.25,766.0
Clement Ngoran,1997,0,1,1.0,785.0
Clement Reix,2012,1,1,0.5,502.0
Cliff Drysdale,1968,5,17,0.7727272727272727,
Cliff Drysdale,1969,13,23,0.6388888888888888,
Cliff Drysdale,1970,19,38,0.6666666666666666,
Cliff Drysdale,1971,17,55,0.7638888888888888,
Cliff Drysdale,1972,14,30,0.6818181818181818,
Cliff Drysdale,1973,16,27,0.627906976744186,
Cliff Drysdale,1973,16,27,0.627906976744186,24.0
Cliff Drysdale,1974,7,16,0.6956521739130435,
Cliff Drysdale,1974,7,16,0.6956521739130435,13.0
Cliff Drysdale,1975,12,19,0.6129032258064516,
Cliff Drysdale,1976,7,10,0.5882352941176471,36.0
Cliff Drysdale,1976,7,10,0.5882352941176471,31.0
Cliff Drysdale,1977,7,7,0.5,
Cliff Drysdale,1978,3,1,0.25,27.0
Cliff Drysdale,1979,8,5,0.38461538461538464,
Cliff Drysdale,1980,1,1,0.5,
Cliff Letcher,1971,5,4,0.4444444444444444,
Cliff Letcher,1972,2,1,0.3333333333333333,
Cliff Letcher,1973,3,2,0.4,
Cliff Letcher,1974,6,10,0.625,
Cliff Letcher,1975,10,1,0.09090909090909091,
Cliff Letcher,1976,14,6,0.3,148.0
Cliff Letcher,1977,17,14,0.45161290322580644,
Cliff Letcher,1978,18,6,0.25,63.0
Cliff Letcher,1978,18,6,0.25,
Cliff Letcher,1979,11,5,0.3125,
Cliff Letcher,1980,8,4,0.3333333333333333,
Cliff Letcher,1981,6,4,0.4,167.0
Cliff Letcher,1982,10,2,0.16666666666666666,
Cliff Montgomery,1968,1,0,0.0,
Cliff Richey,1968,5,9,0.6428571428571429,
Cliff Richey,1969,12,40,0.7692307692307693,
Cliff Richey,1970,15,67,0.8170731707317073,
Cliff Richey,1971,15,53,0.7794117647058824,
Cliff Richey,1972,12,34,0.7391304347826086,
Cliff Richey,1973,16,26,0.6190476190476191,
Cliff Richey,1974,12,18,0.6,
Cliff Richey,1975,17,21,0.5526315789473685,
Cliff Richey,1975,17,21,0.5526315789473685,23.0
Cliff Richey,1976,14,28,0.6666666666666666,38.0
Cliff Richey,1976,14,28,0.6666666666666666,32.0
Cliff Richey,1977,11,6,0.35294117647058826,
Cliff Richey,1978,7,9,0.5625,92.0
Cliff Richey,1978,7,9,0.5625,
Cliff Skakle,1980,1,0,0.0,
Cliff Skakle,1981,1,1,0.5,482.0
Clint Bowles,2008,1,0,0.0,
Clinton Marsh,1992,2,0,0.0,
Clinton Marsh,1993,1,1,0.5,282.0
Clinton Marsh,1994,1,0,0.0,
Clinton Marsh,1995,1,0,0.0,
Clive Brebnor,1969,2,0,0.0,
Clive Brebnor,1970,1,0,0.0,
Clive Brebnor,1971,2,3,0.6,
Clive Brebnor,1974,1,0,0.0,
Clive Wilderspin,1968,1,1,0.5,
Clive Wilson,1990,0,1,1.0,
Cm Robinson,1975,1,1,0.5,
Coenie Van Wyk,2011,0,1,1.0,
Colin Beecher,1995,1,0,0.0,
Colin Beecher,1996,2,1,0.3333333333333333,323.0
Colin Dibley,1970,6,0,0.0,
Colin Dibley,1971,20,32,0.6153846153846154,
Colin Dibley,1972,27,38,0.5846153846153846,
Colin Dibley,1973,25,37,0.5967741935483871,
Colin Dibley,1973,25,37,0.5967741935483871,36.0
Colin Dibley,1974,24,20,0.45454545454545453,
Colin Dibley,1974,24,20,0.45454545454545453,77.0
Colin Dibley,1974,24,20,0.45454545454545453,51.0
Colin Dibley,1975,24,13,0.35135135135135137,94.0
Colin Dibley,1975,24,13,0.35135135135135137,
Colin Dibley,1975,24,13,0.35135135135135137,103.0
Colin Dibley,1976,29,22,0.43137254901960786,94.0
Colin Dibley,1976,29,22,0.43137254901960786,97.0
Colin Dibley,1976,29,22,0.43137254901960786,
Colin Dibley,1977,27,42,0.6086956521739131,
Colin Dibley,1978,20,15,0.42857142857142855,36.0
Colin Dibley,1978,20,15,0.42857142857142855,
Colin Dibley,1979,17,20,0.5405405405405406,
Colin Dibley,1980,16,12,0.42857142857142855,
Colin Dibley,1980,16,12,0.42857142857142855,95.0
Colin Dibley,1981,5,2,0.2857142857142857,95.0
Colin Diederichs,1970,1,0,0.0,
Colin Diederichs,1971,1,1,0.5,
Colin Dowdeswell,1973,4,4,0.5,
Colin Dowdeswell,1974,3,3,0.5,
Colin Dowdeswell,1975,21,17,0.4473684210526316,
Colin Dowdeswell,1976,22,13,0.37142857142857144,85.0
Colin Dowdeswell,1977,13,9,0.4090909090909091,
Colin Dowdeswell,1978,20,18,0.47368421052631576,97.0
Colin Dowdeswell,1978,20,18,0.47368421052631576,
Colin Dowdeswell,1979,15,12,0.4444444444444444,
Colin Dowdeswell,1980,14,1,0.06666666666666667,
Colin Dowdeswell,1982,3,1,0.25,
Colin Dowdeswell,1983,8,17,0.68,238.0
Colin Dowdeswell,1984,19,10,0.3448275862068966,67.0
Colin Dowdeswell,1984,19,10,0.3448275862068966,98.0
Colin Dowdeswell,1984,19,10,0.3448275862068966,84.0
Colin Dowdeswell,1984,19,10,0.3448275862068966,179.0
Colin Dowdeswell,1984,19,10,0.3448275862068966,107.0
Colin Dowdeswell,1984,19,10,0.3448275862068966,175.0
Colin Dowdeswell,1985,11,2,0.15384615384615385,144.0
Colin Dowdeswell,1986,1,1,0.5,280.0
Colin Ebelthite,2009,1,0,0.0,
Colin Fleming,2009,1,0,0.0,
Colin Fleming,2011,1,1,0.5,721.0
Colin Grant,1985,2,0,0.0,
Colin Grant,1987,0,2,1.0,
Colin Grant,1988,0,4,1.0,
Colin Grant,1989,2,0,0.0,
Colin Grant,1990,2,4,0.6666666666666666,1095.0
Colin Grant,1990,2,4,0.6666666666666666,1042.0
Colin Grant,1990,2,4,0.6666666666666666,1028.0
Colin Grant,1991,2,1,0.3333333333333333,
Colin Grant,1992,1,3,0.75,
Colin Grant,1993,2,0,0.0,
Colin Grant,1994,1,0,0.0,
Colin Mchugo,1969,1,0,0.0,
Colin Mchugo,1973,1,0,0.0,
Colin Obrien,2008,1,1,0.5,855.0
Colin Obrien,2009,0,2,1.0,641.0
Colin Obrien,2009,0,2,1.0,698.0
Colin Obrien,2013,1,1,0.5,1004.0
Colin Rees,1970,1,0,0.0,
Colin Rees,1971,2,4,0.6666666666666666,
Colin Stubs,1968,8,6,0.42857142857142855,
Colin Stubs,1971,4,2,0.3333333333333333,
Colin Stubs,1972,3,0,0.0,
Colin Stubs,1973,1,0,0.0,
Colin Stubs,1974,3,0,0.0,
Colin Zeeman,1969,1,0,0.0,
Collin Altamirano,2013,1,0,0.0,
Collin Altamirano,2018,1,0,0.0,
Colon Nunez,1976,3,0,0.0,
Compton Russell,1971,1,0,0.0,
Compton Russell,1972,1,0,0.0,
Compton Russell,1973,1,0,0.0,
Compton Russell,1981,2,0,0.0,
Conny Falk,1988,1,0,0.0,
Conor Niland,2003,2,0,0.0,
Conor Niland,2004,1,0,0.0,
Conor Niland,2006,2,0,0.0,
Conor Niland,2008,1,1,0.5,314.0
Conor Niland,2009,1,3,0.75,278.0
Conor Niland,2009,1,3,0.75,281.0
Conor Niland,2010,1,0,0.0,
Conor Niland,2011,3,3,0.5,133.0
Conor Niland,2011,3,3,0.5,171.0
Conor Niland,2012,1,0,0.0,
Constant Lestienne,2015,1,0,0.0,
Constant Lestienne,2018,2,1,0.3333333333333333,167.0
Constant Lestienne,2019,2,0,0.0,
Constantinos Efremoglou,1993,1,0,0.0,
Constantinos Ioannides,2014,1,0,0.0,
Corentin Moutet,2018,11,3,0.21428571428571427,152.0
Corentin Moutet,2018,11,3,0.21428571428571427,141.0
Corentin Moutet,2019,10,5,0.3333333333333333,117.0
Corentin Moutet,2019,10,5,0.3333333333333333,110.0
Corentin Moutet,2019,10,5,0.3333333333333333,84.0
Corentin Moutet,2019,10,5,0.3333333333333333,97.0
Corentin Moutet,2020,11,10,0.47619047619047616,81.0
Corentin Moutet,2020,11,10,0.47619047619047616,71.0
Corentin Moutet,2020,11,10,0.47619047619047616,77.0
Corentin Moutet,2020,11,10,0.47619047619047616,73.0
Corentin Moutet,2020,11,10,0.47619047619047616,75.0
Corentin Moutet,2021,2,5,0.7142857142857143,80.0
Corentin Moutet,2021,2,5,0.7142857142857143,71.0
Corey Wittenberg,1984,1,0,0.0,
Corrado Aprili,1985,1,0,0.0,
Corrado Aprili,1986,4,3,0.42857142857142855,250.0
Corrado Aprili,1986,4,3,0.42857142857142855,127.0
Corrado Aprili,1987,9,1,0.1,148.0
Corrado Aprili,1988,2,0,0.0,
Corrado Barazzutti,1971,4,0,0.0,
Corrado Barazzutti,1972,9,6,0.4,
Corrado Barazzutti,1973,17,14,0.45161290322580644,
Corrado Barazzutti,1973,17,14,0.45161290322580644,89.0
Corrado Barazzutti,1974,7,14,0.6666666666666666,
Corrado Barazzutti,1974,7,14,0.6666666666666666,40.0
Corrado Barazzutti,1974,7,14,0.6666666666666666,49.0
Corrado Barazzutti,1975,13,17,0.5666666666666667,
Corrado Barazzutti,1975,13,17,0.5666666666666667,71.0
Corrado Barazzutti,1976,16,36,0.6923076923076923,21.0
Corrado Barazzutti,1976,16,36,0.6923076923076923,40.0
Corrado Barazzutti,1977,13,27,0.675,
Corrado Barazzutti,1978,19,47,0.7121212121212122,
Corrado Barazzutti,1978,19,47,0.7121212121212122,11.0
Corrado Barazzutti,1979,19,42,0.6885245901639344,
Corrado Barazzutti,1980,17,34,0.6666666666666666,
Corrado Barazzutti,1981,17,15,0.46875,23.0
Corrado Barazzutti,1982,17,14,0.45161290322580644,53.0
Corrado Barazzutti,1983,15,18,0.5454545454545454,113.0
Corrado Barazzutti,1984,6,5,0.45454545454545453,54.0
Corrado Borroni,1995,2,2,0.5,411.0
Corrado Borroni,1996,1,0,0.0,
Courtney John Lock,2016,2,0,0.0,
Craig A Miller,1979,1,1,0.5,
Craig A Miller,1980,1,1,0.5,
Craig A Miller,1981,6,2,0.25,232.0
Craig A Miller,1982,8,8,0.5,
Craig A Miller,1983,12,3,0.2,102.0
Craig A Miller,1984,7,1,0.125,206.0
Craig A Miller,1985,5,1,0.16666666666666666,191.0
Craig A Miller,1986,2,2,0.5,221.0
Craig A Miller,1987,2,2,0.5,296.0
Craig A Miller,1988,1,0,0.0,
Craig Boynton,1988,1,0,0.0,
Craig Campbell,1984,2,3,0.6,459.0
Craig Campbell,1984,2,3,0.6,415.0
Craig Campbell,1985,1,1,0.5,277.0
Craig Campbell,1986,5,0,0.0,
Craig Campbell,1987,2,2,0.5,392.0
Craig Campbell,1989,2,0,0.0,
Craig Campbell,1990,1,1,0.5,391.0
Craig Edwards,1980,1,0,0.0,
Craig Edwards,1981,4,2,0.3333333333333333,365.0
Craig Edwards,1982,2,0,0.0,
Craig Gold,1971,1,0,0.0,
Craig Smith,1992,2,0,0.0,
Craig Tregonning,1983,1,0,0.0,
Craig Venter,1978,1,0,0.0,
Craig Wittus,1981,13,7,0.35,324.0
Craig Wittus,1982,11,4,0.26666666666666666,151.0
Craig Wittus,1983,8,4,0.3333333333333333,163.0
Craig Wittus,1984,1,1,0.5,313.0
Crawford Henry,1973,1,0,0.0,
Crepin Ossombi,1991,2,0,0.0,
Cristian Paiz,2001,1,0,0.0,
Cristian Paiz,2002,1,1,0.5,
Cristian Paiz,2006,2,2,0.5,986.0
Cristian Paiz,2006,2,2,0.5,963.0
Cristian Paiz,2009,1,0,0.0,
Cristian Rodriguez,2018,0,1,1.0,388.0
Cristiano Caratti,1989,2,1,0.3333333333333333,326.0
Cristiano Caratti,1990,2,5,0.7142857142857143,173.0
Cristiano Caratti,1990,2,5,0.7142857142857143,126.0
Cristiano Caratti,1991,18,17,0.4857142857142857,101.0
Cristiano Caratti,1991,18,17,0.4857142857142857,46.0
Cristiano Caratti,1991,18,17,0.4857142857142857,37.0
Cristiano Caratti,1991,18,17,0.4857142857142857,35.0
Cristiano Caratti,1991,18,17,0.4857142857142857,34.0
Cristiano Caratti,1991,18,17,0.4857142857142857,33.0
Cristiano Caratti,1991,18,17,0.4857142857142857,27.0
Cristiano Caratti,1992,15,6,0.2857142857142857,43.0
Cristiano Caratti,1992,15,6,0.2857142857142857,42.0
Cristiano Caratti,1992,15,6,0.2857142857142857,82.0
Cristiano Caratti,1992,15,6,0.2857142857142857,127.0
Cristiano Caratti,1993,6,1,0.14285714285714285,121.0
Cristiano Caratti,1994,10,8,0.4444444444444444,129.0
Cristiano Caratti,1994,10,8,0.4444444444444444,122.0
Cristiano Caratti,1994,10,8,0.4444444444444444,118.0
Cristiano Caratti,1994,10,8,0.4444444444444444,164.0
Cristiano Caratti,1994,10,8,0.4444444444444444,165.0
Cristiano Caratti,1995,10,8,0.4444444444444444,90.0
Cristiano Caratti,1995,10,8,0.4444444444444444,110.0
Cristiano Caratti,1995,10,8,0.4444444444444444,99.0
Cristiano Caratti,1995,10,8,0.4444444444444444,104.0
Cristiano Caratti,1996,12,5,0.29411764705882354,120.0
Cristiano Caratti,1996,12,5,0.29411764705882354,141.0
Cristiano Caratti,1996,12,5,0.29411764705882354,113.0
Cristiano Caratti,1997,5,1,0.16666666666666666,139.0
Cristiano Caratti,1998,3,3,0.5,150.0
Cristiano Caratti,1998,3,3,0.5,143.0
Cristiano Caratti,1999,3,1,0.25,251.0
Cristiano Caratti,2000,4,1,0.2,213.0
Cristiano Caratti,2001,4,1,0.2,194.0
Cristiano Caratti,2002,1,0,0.0,
Cristiano Caratti,2003,1,0,0.0,
Cristobal Saavedra Corvalan,2010,2,0,0.0,
Curt Stalder,1981,1,0,0.0,
Cyril Jacobe,2010,3,0,0.0,
Cyril Jacobe,2011,3,0,0.0,
Cyril Jacobe,2012,3,0,0.0,
Cyril Rudman,1970,1,0,0.0,
Cyril Rudman,1971,1,1,0.5,
Cyril Saulnier,1999,2,0,0.0,
Cyril Saulnier,2000,13,4,0.23529411764705882,140.0
Cyril Saulnier,2000,13,4,0.23529411764705882,163.0
Cyril Saulnier,2000,13,4,0.23529411764705882,124.0
Cyril Saulnier,2000,13,4,0.23529411764705882,137.0
Cyril Saulnier,2001,10,3,0.23076923076923078,145.0
Cyril Saulnier,2001,10,3,0.23076923076923078,130.0
Cyril Saulnier,2002,7,1,0.125,163.0
Cyril Saulnier,2003,14,13,0.48148148148148145,124.0
Cyril Saulnier,2003,14,13,0.48148148148148145,109.0
Cyril Saulnier,2003,14,13,0.48148148148148145,102.0
Cyril Saulnier,2003,14,13,0.48148148148148145,128.0
Cyril Saulnier,2003,14,13,0.48148148148148145,101.0
Cyril Saulnier,2003,14,13,0.48148148148148145,171.0
Cyril Saulnier,2004,20,23,0.5348837209302325,84.0
Cyril Saulnier,2004,20,23,0.5348837209302325,64.0
Cyril Saulnier,2004,20,23,0.5348837209302325,86.0
Cyril Saulnier,2004,20,23,0.5348837209302325,79.0
Cyril Saulnier,2004,20,23,0.5348837209302325,69.0
Cyril Saulnier,2004,20,23,0.5348837209302325,70.0
Cyril Saulnier,2004,20,23,0.5348837209302325,77.0
Cyril Saulnier,2004,20,23,0.5348837209302325,73.0
Cyril Saulnier,2004,20,23,0.5348837209302325,83.0
Cyril Saulnier,2004,20,23,0.5348837209302325,62.0
Cyril Saulnier,2004,20,23,0.5348837209302325,76.0
Cyril Saulnier,2005,23,12,0.34285714285714286,55.0
Cyril Saulnier,2005,23,12,0.34285714285714286,66.0
Cyril Saulnier,2005,23,12,0.34285714285714286,75.0
Cyril Saulnier,2005,23,12,0.34285714285714286,53.0
Cyril Saulnier,2005,23,12,0.34285714285714286,50.0
Cyril Saulnier,2005,23,12,0.34285714285714286,52.0
Cyril Saulnier,2006,9,3,0.25,217.0
Cyril Saulnier,2006,9,3,0.25,124.0
Cyril Saulnier,2006,9,3,0.25,122.0
Cyril Saulnier,2007,1,1,0.5,259.0
Cyril Suk,1987,1,0,0.0,
Cyril Suk,1989,6,1,0.14285714285714285,218.0
Cyril Suk,1990,3,0,0.0,
Cyril Suk,1991,2,0,0.0,
Cyril Suk,1992,2,0,0.0,
Cyril Suk,1994,2,0,0.0,
Czeslaw Dobrowolski,1976,2,0,0.0,
Czeslaw Dobrowolski,1981,2,0,0.0,
D B Huges,1970,1,0,0.0,
D Beasant,1974,1,1,0.5,
D Belesson,1969,1,0,0.0,
D Carter,1970,1,0,0.0,
D Gueddes,1976,1,0,0.0,
D Hardiman,1973,1,0,0.0,
D J Sheperd,1970,1,0,0.0,
D Morgan,1971,1,0,0.0,
D O'Keefe,1970,1,0,0.0,
D O'Keefe,1972,1,0,0.0,
D Perensby,1976,1,0,0.0,
D Richard Russell,1968,5,2,0.2857142857142857,
D Richard Russell,1969,6,2,0.25,
D Richard Russell,1970,11,2,0.15384615384615385,
D Richard Russell,1971,6,0,0.0,
D Richard Russell,1972,1,0,0.0,
D Richard Russell,1973,2,1,0.3333333333333333,
D Richard Russell,1974,1,1,0.5,182.0
D Robert,1973,1,0,0.0,
D Savid,1977,1,0,0.0,
D Sullivan,1977,1,2,0.6666666666666666,
D Tomlinson,1971,1,0,0.0,
D Turner,1971,1,0,0.0,
D Turner,1976,1,1,0.5,
D Turner,1980,1,0,0.0,
D Watts,1968,1,0,0.0,
Dac Tien Nguyen,2016,1,0,0.0,
Dacio Campos,1985,9,4,0.3076923076923077,164.0
Dacio Campos,1985,9,4,0.3076923076923077,111.0
Dacio Campos,1985,9,4,0.3076923076923077,253.0
Dacio Campos,1986,1,0,0.0,
Dacio Campos,1988,1,0,0.0,
Dacio Campos,1989,1,0,0.0,
Dale Collings,1974,2,0,0.0,
Dale Collings,1976,1,1,0.5,
Dale Collings,1977,4,1,0.2,
Dale Collings,1978,5,3,0.375,
Dale Collings,1979,12,6,0.3333333333333333,
Dale Collings,1980,6,6,0.5,
Dale Collings,1981,6,4,0.4,211.0
Dale Collings,1982,3,2,0.4,
Dale Houston,1984,3,2,0.4,451.0
Dale Ogden,1972,1,0,0.0,
Dale Power,1972,1,0,0.0,
Dale Power,1974,1,0,0.0,
Dale Power,1975,2,1,0.3333333333333333,
Dale Power,1976,2,0,0.0,
Dale Power,1977,1,0,0.0,
Dale Power,1979,2,2,0.5,
Dale Power,1983,1,0,0.0,
Damar Johnson,2005,1,1,0.5,
Damar Johnson,2009,1,0,0.0,
Damian Patriarca,2006,1,0,0.0,
Damion Johnson,2006,1,0,0.0,
Damion Johnson,2007,4,0,0.0,
Damion Johnson,2009,1,0,0.0,
Damir Buljevic,1990,1,1,0.5,713.0
Damir Buljevic,1993,1,0,0.0,
Damir Dzumhur,2010,0,2,1.0,1063.0
Damir Dzumhur,2010,0,2,1.0,1112.0
Damir Dzumhur,2011,1,0,0.0,
Damir Dzumhur,2012,2,0,0.0,
Damir Dzumhur,2013,1,2,0.6666666666666666,234.0
Damir Dzumhur,2013,1,2,0.6666666666666666,228.0
Damir Dzumhur,2014,6,4,0.4,188.0
Damir Dzumhur,2014,6,4,0.4,158.0
Damir Dzumhur,2014,6,4,0.4,113.0
Damir Dzumhur,2015,9,8,0.47058823529411764,128.0
Damir Dzumhur,2015,9,8,0.47058823529411764,89.0
Damir Dzumhur,2015,9,8,0.47058823529411764,87.0
Damir Dzumhur,2015,9,8,0.47058823529411764,88.0
Damir Dzumhur,2015,9,8,0.47058823529411764,100.0
Damir Dzumhur,2016,22,23,0.5111111111111111,82.0
Damir Dzumhur,2016,22,23,0.5111111111111111,81.0
Damir Dzumhur,2016,22,23,0.5111111111111111,79.0
Damir Dzumhur,2016,22,23,0.5111111111111111,78.0
Damir Dzumhur,2016,22,23,0.5111111111111111,88.0
Damir Dzumhur,2016,22,23,0.5111111111111111,94.0
Damir Dzumhur,2016,22,23,0.5111111111111111,99.0
Damir Dzumhur,2016,22,23,0.5111111111111111,90.0
Damir Dzumhur,2016,22,23,0.5111111111111111,87.0
Damir Dzumhur,2016,22,23,0.5111111111111111,80.0
Damir Dzumhur,2016,22,23,0.5111111111111111,72.0
Damir Dzumhur,2016,22,23,0.5111111111111111,73.0
Damir Dzumhur,2016,22,23,0.5111111111111111,95.0
Damir Dzumhur,2016,22,23,0.5111111111111111,92.0
Damir Dzumhur,2017,24,37,0.6065573770491803,82.0
Damir Dzumhur,2017,24,37,0.6065573770491803,86.0
Damir Dzumhur,2017,24,37,0.6065573770491803,79.0
Damir Dzumhur,2017,24,37,0.6065573770491803,77.0
Damir Dzumhur,2017,24,37,0.6065573770491803,67.0
Damir Dzumhur,2017,24,37,0.6065573770491803,66.0
Damir Dzumhur,2017,24,37,0.6065573770491803,73.0
Damir Dzumhur,2017,24,37,0.6065573770491803,90.0
Damir Dzumhur,2017,24,37,0.6065573770491803,92.0
Damir Dzumhur,2017,24,37,0.6065573770491803,83.0
Damir Dzumhur,2017,24,37,0.6065573770491803,87.0
Damir Dzumhur,2017,24,37,0.6065573770491803,56.0
Damir Dzumhur,2017,24,37,0.6065573770491803,55.0
Damir Dzumhur,2017,24,37,0.6065573770491803,40.0
Damir Dzumhur,2017,24,37,0.6065573770491803,38.0
Damir Dzumhur,2017,24,37,0.6065573770491803,31.0
Damir Dzumhur,2018,32,25,0.43859649122807015,30.0
Damir Dzumhur,2018,32,25,0.43859649122807015,29.0
Damir Dzumhur,2018,32,25,0.43859649122807015,32.0
Damir Dzumhur,2018,32,25,0.43859649122807015,31.0
Damir Dzumhur,2018,32,25,0.43859649122807015,23.0
Damir Dzumhur,2018,32,25,0.43859649122807015,24.0
Damir Dzumhur,2018,32,25,0.43859649122807015,28.0
Damir Dzumhur,2018,32,25,0.43859649122807015,39.0
Damir Dzumhur,2018,32,25,0.43859649122807015,52.0
Damir Dzumhur,2019,21,13,0.38235294117647056,56.0
Damir Dzumhur,2019,21,13,0.38235294117647056,53.0
Damir Dzumhur,2019,21,13,0.38235294117647056,57.0
Damir Dzumhur,2019,21,13,0.38235294117647056,63.0
Damir Dzumhur,2019,21,13,0.38235294117647056,95.0
Damir Dzumhur,2019,21,13,0.38235294117647056,105.0
Damir Dzumhur,2019,21,13,0.38235294117647056,99.0
Damir Dzumhur,2019,21,13,0.38235294117647056,86.0
Damir Dzumhur,2019,21,13,0.38235294117647056,93.0
Damir Dzumhur,2020,8,2,0.2,107.0
Damir Dzumhur,2021,1,0,0.0,
Damir Keretic,1979,2,1,0.3333333333333333,
Damir Keretic,1980,5,1,0.16666666666666666,
Damir Keretic,1981,5,3,0.375,239.0
Damir Keretic,1982,17,15,0.46875,
Damir Keretic,1983,20,13,0.3939393939393939,69.0
